Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
45.6	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.807
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.808
45.59	3.807
45.59	3.807
45.59	3.807
45.59	3.807
45.59	3.807
45.58	3.807
45.59	3.807
45.59	3.807
45.58	3.807
45.58	3.807
45.58	3.807
45.58	3.807
45.58	3.807
45.58	3.807
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.58	3.808
45.57	3.807
45.57	3.808
45.58	3.808
45.57	3.808
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.808
45.57	3.808
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.57	3.807
45.56	3.807
45.57	3.806
45.56	3.806
45.56	3.806
45.56	3.806
45.56	3.806
45.56	3.806
45.56	3.806
45.56	3.807
45.56	3.807
45.56	3.807
45.56	3.807
45.56	3.807
45.56	3.807
45.56	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.807
45.55	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.54	3.806
45.53	3.806
45.53	3.806
45.53	3.807
45.54	3.807
45.53	3.807
45.53	3.807
45.53	3.807
45.53	3.807
45.53	3.807
45.53	3.807
45.53	3.808
45.53	3.808
45.53	3.808
45.53	3.807
45.53	3.807
45.53	3.807
45.52	3.807
45.52	3.807
45.53	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.53	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.52	3.807
45.51	3.807
45.52	3.807
45.52	3.807
45.51	3.807
45.51	3.807
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.806
45.51	3.807
45.51	3.806
45.5	3.806
45.51	3.806
45.51	3.806
45.5	3.807
45.5	3.807
45.5	3.807
45.5	3.807
45.5	3.807
45.5	3.807
45.5	3.807
45.5	3.806
45.5	3.806
45.5	3.806
45.5	3.806
45.5	3.806
45.5	3.806
45.5	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.5	3.806
45.49	3.806
45.49	3.805
45.49	3.805
45.49	3.805
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.806
45.49	3.805
45.48	3.805
45.48	3.805
45.48	3.805
45.48	3.805
45.48	3.805
45.48	3.805
45.49	3.805
45.48	3.806
45.48	3.805
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.805
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.806
45.48	3.807
45.48	3.806
45.47	3.807
45.48	3.807
45.48	3.807
45.47	3.807
45.47	3.807
45.47	3.806
45.47	3.806
45.47	3.806
45.47	3.806
45.47	3.806
45.47	3.807
45.47	3.807
45.47	3.807
45.47	3.807
45.46	3.807
45.46	3.807
45.47	3.807
45.47	3.807
45.46	3.807
45.46	3.807
45.46	3.807
45.46	3.807
45.46	3.807
45.46	3.806
45.46	3.806
45.46	3.807
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.807
45.46	3.806
45.46	3.806
45.46	3.806
45.46	3.806
45.45	3.806
45.45	3.805
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.806
45.45	3.807
45.45	3.807
45.45	3.806
45.45	3.807
45.45	3.807
45.45	3.807
45.45	3.807
45.45	3.807
45.44	3.807
45.45	3.806
45.45	3.806
45.45	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.44	3.806
45.43	3.806
45.43	3.806
45.43	3.806
45.43	3.806
45.43	3.805
45.44	3.805
45.44	3.806
45.44	3.806
45.44	3.805
45.43	3.805
45.43	3.806
45.43	3.806
45.43	3.806
45.43	3.806
45.43	3.806
45.43	3.807
45.43	3.807
45.43	3.806
45.42	3.806
45.42	3.806
45.42	3.806
45.43	3.806
45.42	3.807
45.42	3.807
45.42	3.806
45.42	3.806
45.42	3.806
45.42	3.806
45.42	3.806
45.42	3.806
45.42	3.806
45.42	3.806
45.41	3.806
45.41	3.806
45.41	3.805
45.41	3.805
45.41	3.806
45.41	3.805
45.41	3.805
45.41	3.806
45.41	3.805
