Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
45.69	3.862
45.69	3.862
45.69	3.862
45.69	3.862
45.69	3.862
45.69	3.861
45.68	3.861
45.69	3.861
45.69	3.861
45.69	3.861
45.69	3.861
45.68	3.862
45.69	3.862
45.69	3.862
45.69	3.862
45.69	3.862
45.68	3.862
45.68	3.862
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.862
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.68	3.861
45.67	3.86
45.67	3.86
45.67	3.858
45.67	3.858
45.67	3.86
45.67	3.86
45.67	3.86
45.67	3.86
45.67	3.86
45.67	3.86
45.67	3.86
45.67	3.86
45.67	3.86
45.67	3.861
45.67	3.861
45.67	3.861
45.67	3.861
45.67	3.86
45.67	3.86
45.67	3.858
45.66	3.858
45.66	3.858
45.66	3.858
45.66	3.858
45.66	3.858
45.66	3.858
45.66	3.86
45.66	3.86
45.66	3.86
45.66	3.861
45.66	3.86
45.66	3.86
45.66	3.86
45.66	3.86
45.66	3.858
45.66	3.858
45.66	3.86
45.66	3.86
45.65	3.86
45.65	3.86
45.65	3.86
45.65	3.86
45.65	3.86
45.66	3.86
45.65	3.86
45.65	3.86
45.65	3.86
45.65	3.86
45.65	3.861
45.65	3.861
45.65	3.86
45.65	3.86
45.65	3.86
45.65	3.861
45.65	3.861
45.65	3.861
45.65	3.861
45.65	3.861
45.65	3.861
45.65	3.861
45.65	3.861
45.65	3.861
45.64	3.861
45.64	3.861
45.64	3.861
45.64	3.86
45.64	3.86
45.64	3.86
45.64	3.86
45.64	3.86
45.64	3.86
45.64	3.86
45.64	3.86
45.64	3.861
45.64	3.861
45.63	3.862
45.64	3.862
45.63	3.862
45.63	3.862
45.63	3.86
45.63	3.86
45.63	3.86
45.63	3.86
45.63	3.86
45.63	3.86
45.63	3.858
45.63	3.858
45.63	3.86
45.63	3.86
45.63	3.86
45.63	3.86
45.63	3.861
45.63	3.861
45.63	3.861
45.62	3.861
45.63	3.861
45.63	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.861
45.62	3.86
45.62	3.86
45.62	3.86
45.62	3.86
45.61	3.86
45.61	3.858
45.61	3.858
45.61	3.858
45.61	3.857
45.61	3.857
45.61	3.858
45.61	3.858
45.61	3.858
45.61	3.858
45.61	3.858
45.61	3.86
45.61	3.86
45.61	3.86
45.61	3.858
45.6	3.858
45.61	3.858
45.61	3.86
45.6	3.86
45.6	3.86
45.6	3.86
45.6	3.86
45.6	3.858
45.6	3.86
45.6	3.86
45.6	3.86
45.6	3.86
45.6	3.86
45.6	3.861
45.6	3.86
45.6	3.858
45.6	3.858
45.6	3.858
45.6	3.858
45.6	3.857
45.6	3.857
45.6	3.857
45.6	3.857
45.6	3.857
45.6	3.857
45.59	3.858
45.59	3.858
45.59	3.857
45.59	3.857
45.59	3.858
45.59	3.858
45.59	3.858
45.59	3.858
45.59	3.858
45.59	3.858
45.59	3.858
45.59	3.858
45.59	3.857
45.59	3.858
45.58	3.858
45.59	3.857
45.59	3.857
45.58	3.858
45.58	3.857
45.58	3.857
45.58	3.857
45.58	3.857
45.58	3.857
45.58	3.857
45.58	3.857
45.58	3.857
45.58	3.858
45.58	3.858
45.58	3.858
45.58	3.86
45.58	3.86
45.58	3.86
45.58	3.858
45.58	3.858
45.58	3.858
45.58	3.858
45.58	3.86
45.58	3.858
45.57	3.858
45.57	3.858
45.57	3.858
45.57	3.858
45.57	3.86
45.57	3.86
45.57	3.861
45.57	3.861
45.57	3.86
45.57	3.86
45.57	3.86
45.57	3.858
45.57	3.858
45.57	3.858
45.57	3.858
45.57	3.858
45.56	3.857
45.57	3.858
45.57	3.857
45.56	3.857
45.57	3.857
45.57	3.858
45.56	3.858
45.56	3.858
45.56	3.858
45.56	3.858
45.56	3.86
45.56	3.86
45.56	3.858
45.56	3.857
45.56	3.857
45.56	3.857
45.56	3.857
45.56	3.857
45.56	3.857
45.56	3.857
45.55	3.857
45.55	3.857
45.55	3.858
45.55	3.858
45.55	3.858
45.55	3.858
45.55	3.858
45.55	3.858
45.55	3.857
45.55	3.857
45.54	3.857
45.54	3.857
45.55	3.857
45.54	3.857
45.54	3.857
45.54	3.857
45.54	3.858
45.54	3.858
45.54	3.858
45.54	3.858
45.54	3.858
45.54	3.858
45.54	3.857
45.54	3.857
45.54	3.856
45.54	3.856
45.53	3.856
45.53	3.856
45.53	3.856
45.53	3.855
45.53	3.855
45.53	3.855
45.53	3.856
45.53	3.856
45.53	3.856
45.53	3.856
45.53	3.856
45.53	3.857
45.53	3.856
45.53	3.856
45.53	3.856
45.53	3.856
45.52	3.856
45.52	3.857
45.52	3.857
45.52	3.857
45.52	3.857
45.52	3.857
45.52	3.857
45.52	3.857
45.52	3.856
45.52	3.856
45.52	3.856
45.52	3.856
45.52	3.856
45.52	3.856
45.52	3.856
45.52	3.856
45.52	3.857
45.51	3.857
45.51	3.857
45.52	3.857
45.51	3.857
45.51	3.856
45.51	3.856
45.51	3.856
45.51	3.856
45.51	3.856
45.51	3.856
45.51	3.856
45.51	3.857
45.51	3.856
45.5	3.857
45.51	3.857
45.51	3.857
45.5	3.857
45.51	3.857
45.5	3.856
45.5	3.856
45.5	3.856
45.5	3.857
45.5	3.857
45.5	3.857
45.5	3.856
45.5	3.856
45.5	3.856
45.5	3.856
45.5	3.856
45.5	3.857
45.5	3.857
45.5	3.858
45.5	3.857
45.49	3.857
45.49	3.857
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.855
45.49	3.855
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.856
45.49	3.857
45.49	3.857
45.48	3.857
45.49	3.858
45.49	3.858
45.49	3.858
45.49	3.858
45.48	3.857
45.48	3.857
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.856
45.48	3.857
45.48	3.857
45.48	3.857
45.48	3.857
45.48	3.857
45.48	3.857
45.48	3.857
45.47	3.856
45.47	3.856
45.47	3.856
45.47	3.856
45.47	3.856
45.47	3.856
45.47	3.856
45.47	3.856
45.47	3.855
45.47	3.855
45.47	3.856
45.47	3.856
45.47	3.856
45.47	3.857
45.47	3.857
45.47	3.857
45.47	3.857
45.47	3.857
45.47	3.857
45.46	3.856
45.46	3.857
45.46	3.856
45.46	3.856
45.46	3.856
45.46	3.856
45.46	3.857
45.46	3.857
45.46	3.857
45.46	3.857
45.46	3.856
45.46	3.856
45.45	3.856
45.46	3.856
45.46	3.856
45.46	3.857
45.45	3.857
45.45	3.857
45.45	3.857
45.45	3.856
45.45	3.856
45.45	3.856
45.45	3.857
45.45	3.857
45.45	3.857
45.45	3.856
45.45	3.856
45.45	3.857
45.45	3.856
45.45	3.856
45.45	3.856
45.45	3.856
45.45	3.857
45.45	3.857
45.44	3.857
45.44	3.856
45.44	3.856
45.44	3.857
45.44	3.856
45.44	3.856
45.44	3.856
45.44	3.856
45.44	3.855
45.44	3.855
45.44	3.856
45.44	3.856
45.44	3.856
45.44	3.856
45.43	3.857
45.43	3.857
45.43	3.857
45.43	3.857
45.43	3.857
45.43	3.858
45.43	3.858
45.43	3.858
45.43	3.857
45.43	3.857
45.43	3.857
45.43	3.857
45.43	3.856
45.43	3.857
45.43	3.857
45.43	3.856
45.42	3.856
45.43	3.856
45.43	3.856
45.43	3.856
45.42	3.855
45.42	3.855
45.42	3.856
45.42	3.856
45.42	3.855
45.42	3.855
45.42	3.855
45.42	3.855
45.42	3.855
45.42	3.855
45.42	3.855
45.42	3.855
45.42	3.856
45.42	3.856
45.42	3.856
45.42	3.856
45.41	3.855
45.41	3.855
45.41	3.855
45.41	3.856
45.41	3.856
45.41	3.856
45.41	3.855
45.41	3.853
45.41	3.855
45.41	3.855
45.41	3.855
45.41	3.855
45.41	3.855
45.41	3.855
45.41	3.856
45.41	3.856
45.4	3.856
45.4	3.856
45.4	3.856
45.4	3.857
45.4	3.856
45.4	3.856
45.4	3.856
45.4	3.857
45.4	3.857
45.4	3.857
45.4	3.857
45.4	3.856
45.4	3.855
45.4	3.855
45.4	3.855
45.4	3.856
45.4	3.855
45.4	3.855
45.4	3.856
45.4	3.856
45.39	3.855
45.39	3.855
45.39	3.855
45.39	3.856
45.4	3.856
45.39	3.856
45.39	3.855
45.39	3.855
45.39	3.856
45.39	3.855
45.39	3.856
45.39	3.856
45.39	3.856
45.39	3.856
45.39	3.856
45.38	3.857
45.38	3.857
45.38	3.856
45.38	3.856
45.38	3.855
45.38	3.855
45.38	3.855
45.38	3.856
45.38	3.856
45.38	3.855
45.38	3.855
45.38	3.855
45.38	3.855
45.38	3.856
45.38	3.855
45.38	3.855
45.38	3.855
45.38	3.855
45.38	3.855
45.38	3.855
45.38	3.855
45.37	3.853
45.37	3.855
45.37	3.855
45.37	3.856
45.37	3.856
45.37	3.857
45.37	3.857
45.37	3.857
45.37	3.857
45.37	3.857
45.37	3.857
45.37	3.856
45.37	3.855
45.37	3.855
45.37	3.853
45.37	3.853
45.37	3.853
45.37	3.855
45.37	3.855
45.37	3.855
45.37	3.856
45.36	3.856
45.36	3.856
45.36	3.856
45.36	3.856
45.36	3.855
45.36	3.853
45.36	3.855
45.36	3.855
45.36	3.855
45.36	3.856
45.36	3.856
45.36	3.855
45.36	3.856
45.36	3.856
45.36	3.856
45.36	3.856
