Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.37	3.574
49.37	3.575
49.37	3.575
49.37	3.575
49.37	3.575
49.37	3.575
49.37	3.575
49.37	3.575
49.37	3.575
49.37	3.576
49.37	3.576
49.36	3.576
49.36	3.576
49.36	3.576
49.36	3.575
49.36	3.576
49.36	3.576
49.36	3.575
49.36	3.575
49.36	3.575
49.36	3.575
49.35	3.575
49.36	3.576
49.35	3.576
49.35	3.576
49.35	3.576
49.35	3.576
49.35	3.576
49.35	3.576
49.35	3.576
49.35	3.576
49.35	3.576
49.35	3.578
49.35	3.576
49.35	3.576
49.34	3.576
49.34	3.576
49.34	3.578
49.35	3.578
49.34	3.578
49.34	3.576
49.34	3.575
49.34	3.574
49.34	3.574
49.34	3.574
49.34	3.574
49.34	3.575
49.34	3.575
49.34	3.576
49.34	3.576
49.33	3.576
49.33	3.576
49.33	3.576
49.33	3.576
49.33	3.575
49.33	3.575
49.33	3.575
49.33	3.575
49.33	3.575
49.33	3.575
49.33	3.576
49.33	3.576
49.33	3.575
49.33	3.576
49.32	3.576
49.32	3.576
49.32	3.576
49.32	3.576
49.32	3.576
49.32	3.576
49.32	3.576
49.32	3.576
49.32	3.576
49.32	3.575
49.32	3.575
49.32	3.575
49.32	3.574
49.32	3.575
49.32	3.575
49.31	3.575
49.31	3.575
49.31	3.575
49.31	3.575
49.32	3.575
49.31	3.575
49.31	3.575
49.31	3.575
49.31	3.574
49.31	3.574
49.31	3.574
49.31	3.574
49.31	3.574
49.31	3.575
49.31	3.575
49.31	3.576
49.31	3.576
49.31	3.576
49.31	3.575
49.31	3.575
49.31	3.575
49.3	3.576
49.3	3.576
49.3	3.575
49.3	3.575
49.3	3.576
49.3	3.576
49.3	3.575
49.3	3.575
49.3	3.575
49.29	3.576
49.29	3.576
49.29	3.575
49.29	3.575
49.29	3.575
49.29	3.574
49.29	3.574
49.29	3.574
49.29	3.574
49.29	3.574
49.29	3.575
49.29	3.575
49.28	3.576
49.28	3.578
49.28	3.578
49.28	3.578
49.28	3.576
49.28	3.576
49.28	3.576
49.28	3.576
49.28	3.576
49.28	3.576
49.27	3.575
49.27	3.576
49.28	3.576
49.27	3.576
49.27	3.576
49.27	3.575
49.27	3.575
49.27	3.574
49.27	3.574
49.27	3.575
49.27	3.574
49.27	3.574
49.27	3.574
49.27	3.575
49.27	3.575
49.27	3.575
49.27	3.575
49.26	3.574
49.27	3.574
49.27	3.573
49.27	3.573
49.26	3.574
49.26	3.574
49.26	3.574
49.26	3.575
49.26	3.575
49.26	3.575
49.26	3.575
49.26	3.575
49.26	3.575
49.25	3.575
49.25	3.576
49.26	3.576
49.26	3.576
49.26	3.576
49.25	3.576
49.25	3.575
49.25	3.575
49.25	3.576
49.25	3.575
49.25	3.576
49.25	3.578
49.25	3.578
49.25	3.578
49.25	3.576
49.25	3.576
49.25	3.576
49.25	3.576
49.25	3.576
49.24	3.578
49.24	3.578
49.25	3.578
49.24	3.576
49.24	3.576
49.24	3.575
49.24	3.576
49.24	3.576
49.24	3.576
49.24	3.576
49.24	3.576
49.24	3.576
49.24	3.578
49.24	3.576
49.23	3.576
49.23	3.575
49.24	3.575
49.23	3.575
49.23	3.576
49.23	3.576
49.23	3.578
49.23	3.578
49.23	3.579
49.23	3.579
49.23	3.579
49.23	3.579
49.23	3.579
49.23	3.578
49.23	3.578
49.22	3.578
49.22	3.578
49.22	3.578
49.22	3.578
49.22	3.578
49.22	3.578
49.22	3.578
49.22	3.578
49.22	3.578
49.22	3.576
49.22	3.576
49.22	3.578
49.22	3.579
49.21	3.579
49.22	3.579
49.21	3.579
49.21	3.578
49.21	3.578
49.21	3.578
49.21	3.578
49.21	3.578
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.21	3.576
49.2	3.578
49.2	3.578
49.2	3.579
49.2	3.579
49.2	3.578
49.2	3.578
49.2	3.578
49.2	3.579
49.2	3.579
49.2	3.579
49.2	3.578
49.2	3.578
49.2	3.578
49.2	3.578
49.19	3.578
49.2	3.578
49.19	3.578
49.19	3.578
49.19	3.576
49.2	3.578
49.2	3.578
49.2	3.578
49.19	3.578
49.19	3.578
49.19	3.576
49.19	3.576
49.19	3.578
49.19	3.576
49.19	3.576
49.19	3.576
49.18	3.578
49.19	3.578
49.18	3.578
49.18	3.578
49.18	3.578
49.18	3.578
49.18	3.578
49.18	3.576
49.18	3.576
49.18	3.575
49.18	3.575
49.18	3.576
49.18	3.578
49.18	3.578
49.18	3.579
49.18	3.579
49.18	3.578
49.18	3.578
49.18	3.578
49.18	3.576
49.18	3.576
49.18	3.578
49.19	3.576
49.18	3.578
49.18	3.576
49.18	3.576
49.19	3.578
49.19	3.578
49.19	3.578
49.19	3.578
49.19	3.579
49.19	3.579
49.2	3.579
49.2	3.578
49.21	3.578
49.22	3.579
49.23	3.579
49.24	3.579
49.25	3.579
49.24	3.579
49.24	3.578
49.24	3.578
49.23	3.578
49.23	3.579
49.22	3.578
49.22	3.578
49.21	3.578
49.21	3.579
49.2	3.578
49.2	3.578
49.19	3.578
49.19	3.578
49.18	3.578
49.18	3.578
49.17	3.578
49.17	3.578
49.17	3.578
49.17	3.578
49.16	3.578
49.16	3.578
49.16	3.576
49.15	3.578
49.15	3.578
49.15	3.578
49.15	3.578
49.14	3.578
49.14	3.578
49.14	3.578
49.14	3.578
49.14	3.578
49.13	3.578
49.13	3.578
49.13	3.578
49.13	3.578
49.13	3.578
49.13	3.576
49.13	3.576
49.13	3.578
49.13	3.578
49.12	3.576
49.12	3.578
49.12	3.578
49.12	3.579
49.12	3.579
49.12	3.578
49.12	3.578
49.12	3.578
49.12	3.578
49.12	3.578
49.11	3.578
49.11	3.576
49.11	3.576
49.11	3.576
49.11	3.575
49.11	3.576
49.11	3.576
49.11	3.576
49.11	3.578
49.11	3.576
49.11	3.576
49.11	3.575
49.11	3.576
49.11	3.578
49.1	3.578
49.1	3.578
49.1	3.578
49.1	3.578
49.1	3.579
49.1	3.579
49.1	3.579
49.1	3.579
49.1	3.578
49.1	3.578
49.1	3.578
49.1	3.578
49.1	3.579
49.1	3.579
49.1	3.578
49.1	3.578
49.1	3.578
49.1	3.578
49.1	3.579
49.09	3.579
49.09	3.578
49.09	3.578
49.09	3.578
49.09	3.578
49.09	3.578
49.09	3.578
49.09	3.578
49.09	3.579
49.09	3.579
49.09	3.579
49.09	3.579
49.09	3.579
49.09	3.579
49.09	3.579
49.08	3.579
49.08	3.579
49.08	3.578
49.08	3.579
49.08	3.579
49.08	3.579
49.08	3.579
49.08	3.579
49.08	3.579
49.08	3.578
49.08	3.578
49.08	3.578
49.08	3.579
49.08	3.579
49.07	3.579
49.08	3.58
49.08	3.579
49.08	3.578
49.08	3.578
49.08	3.578
49.08	3.578
49.08	3.578
49.08	3.578
49.08	3.578
49.07	3.576
49.07	3.576
49.07	3.576
49.07	3.576
49.07	3.578
49.06	3.578
49.06	3.578
49.06	3.579
49.06	3.579
49.06	3.578
49.06	3.579
49.06	3.579
49.06	3.579
49.06	3.579
49.06	3.58
49.06	3.579
49.06	3.579
49.06	3.579
49.06	3.58
49.06	3.58
49.06	3.58
49.06	3.579
49.05	3.579
49.06	3.58
49.05	3.579
49.05	3.578
49.05	3.579
49.05	3.579
49.05	3.578
49.05	3.578
49.05	3.578
49.05	3.578
49.05	3.578
49.05	3.578
49.05	3.578
49.05	3.578
49.05	3.579
49.05	3.578
49.05	3.578
49.05	3.578
49.05	3.578
49.04	3.578
49.04	3.578
49.04	3.578
49.04	3.578
49.04	3.578
49.04	3.579
49.04	3.58
49.04	3.58
49.04	3.58
49.04	3.58
49.04	3.58
49.04	3.58
49.04	3.58
49.03	3.58
49.03	3.58
49.03	3.58
49.03	3.58
49.03	3.58
49.03	3.58
49.03	3.579
49.03	3.579
49.03	3.58
49.03	3.58
49.03	3.58
49.02	3.579
49.03	3.579
49.03	3.579
49.03	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.579
49.02	3.58
49.02	3.58
49.02	3.58
49.02	3.58
49.02	3.58
49.02	3.58
49.01	3.58
49.01	3.58
49.01	3.581
49.01	3.58
49.01	3.579
49.01	3.579
49.01	3.579
49.01	3.579
49.01	3.579
49.01	3.579
49.01	3.579
49.01	3.579
49.01	3.578
49.01	3.578
49.01	3.578
49.01	3.578
49.01	3.578
49.01	3.578
49.01	3.576
49	3.578
49	3.579
49	3.578
49	3.578
49	3.579
49.01	3.58
49	3.579
49	3.579
49	3.579
49	3.578
49	3.578
49	3.578
49	3.578
49	3.579
49	3.579
49	3.579
49	3.58
49	3.581
48.99	3.58
49	3.58
49	3.58
48.99	3.58
48.99	3.58
48.99	3.58
48.99	3.579
48.99	3.579
48.99	3.579
48.99	3.579
48.99	3.579
48.98	3.579
48.98	3.578
48.98	3.578
48.98	3.579
48.98	3.579
48.98	3.579
48.98	3.578
48.98	3.578
48.97	3.579
48.98	3.58
48.98	3.58
48.98	3.58
48.98	3.58
48.98	3.581
48.98	3.58
48.98	3.58
48.98	3.581
48.98	3.581
48.98	3.581
48.98	3.581
48.98	3.582
48.98	3.581
48.98	3.58
48.98	3.579
48.98	3.579
48.98	3.579
48.98	3.579
48.98	3.579
48.98	3.579
48.98	3.579
48.97	3.58
48.97	3.58
48.97	3.579
48.98	3.579
48.97	3.58
48.97	3.579
48.98	3.579
48.98	3.579
48.98	3.58
48.98	3.58
48.98	3.58
48.98	3.58
48.98	3.58
48.98	3.58
48.98	3.579
48.98	3.579
48.97	3.579
48.97	3.579
48.97	3.578
48.97	3.578
48.97	3.576
48.97	3.578
48.97	3.579
48.97	3.58
48.97	3.58
48.97	3.58
48.97	3.58
48.97	3.58
48.97	3.58
48.97	3.58
48.96	3.58
48.96	3.579
48.96	3.578
48.96	3.578
48.96	3.579
48.96	3.579
48.96	3.579
48.96	3.578
48.96	3.578
48.96	3.578
48.96	3.578
48.96	3.578
48.96	3.579
48.96	3.579
48.96	3.579
48.96	3.579
48.95	3.58
48.96	3.58
48.96	3.579
48.96	3.579
48.95	3.579
48.96	3.579
48.96	3.579
48.96	3.58
48.95	3.579
48.95	3.58
48.95	3.58
48.95	3.579
48.95	3.579
48.95	3.58
48.94	3.58
48.95	3.58
48.95	3.58
48.94	3.58
48.94	3.58
48.94	3.58
48.94	3.58
48.94	3.58
48.94	3.579
48.94	3.58
48.94	3.579
48.94	3.579
48.94	3.579
48.94	3.579
48.94	3.579
48.94	3.578
48.94	3.578
48.94	3.578
48.94	3.579
48.94	3.579
48.94	3.579
48.94	3.579
48.94	3.58
48.94	3.581
48.94	3.581
48.94	3.58
48.94	3.58
48.94	3.579
48.94	3.579
48.94	3.579
48.93	3.578
48.93	3.578
48.93	3.578
48.93	3.578
48.93	3.578
48.93	3.578
48.93	3.578
48.93	3.578
48.93	3.578
48.93	3.579
48.93	3.579
48.93	3.579
48.93	3.58
48.93	3.58
48.93	3.58
48.93	3.581
48.93	3.581
48.93	3.58
48.92	3.58
48.93	3.58
48.92	3.58
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.58
48.92	3.579
48.92	3.58
48.92	3.58
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.579
48.92	3.58
48.92	3.579
48.91	3.579
48.91	3.579
48.91	3.579
48.91	3.579
48.91	3.579
48.91	3.58
48.91	3.58
48.91	3.58
48.91	3.58
