Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
50.06	3.674
50.06	3.674
50.06	3.675
50.06	3.675
50.06	3.675
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.674
50.05	3.673
50.05	3.673
50.05	3.673
50.05	3.673
50.05	3.674
50.04	3.674
50.05	3.673
50.04	3.674
50.04	3.674
50.04	3.673
50.05	3.673
50.04	3.673
50.04	3.673
50.04	3.673
50.04	3.673
50.04	3.673
50.04	3.673
50.04	3.673
50.04	3.674
50.04	3.674
50.04	3.674
50.04	3.674
50.03	3.674
50.03	3.674
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.03	3.673
50.02	3.674
50.02	3.674
50.03	3.674
50.02	3.674
50.02	3.674
50.02	3.674
50.02	3.674
50.02	3.674
50.02	3.675
50.02	3.676
50.02	3.676
50.02	3.676
50.02	3.675
50.02	3.675
50.02	3.675
50.02	3.675
50.02	3.675
50.02	3.675
50.02	3.675
50.02	3.676
50.02	3.676
50.02	3.676
50.02	3.678
50.01	3.678
50.01	3.676
50.01	3.676
50.01	3.676
50.01	3.676
50.01	3.676
50.02	3.676
50.02	3.676
50.02	3.676
50.01	3.676
50.01	3.676
50.01	3.675
50.02	3.675
50.02	3.675
50.01	3.675
50.01	3.675
50.01	3.675
50.01	3.675
50.01	3.675
50.01	3.675
50.01	3.675
50	3.676
50.01	3.676
50	3.676
50	3.676
50	3.675
50	3.675
50	3.675
50	3.675
50	3.675
50	3.675
50	3.676
50	3.676
50	3.676
50	3.676
50	3.676
50	3.676
50	3.676
50	3.678
50	3.678
50	3.678
50	3.678
50	3.676
50	3.678
50	3.678
50	3.678
50	3.678
50	3.676
50	3.676
50	3.678
49.99	3.678
49.99	3.678
49.99	3.676
50	3.676
50	3.678
50	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.676
49.99	3.676
49.99	3.676
50	3.676
50	3.676
49.99	3.676
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.99	3.678
49.98	3.678
49.99	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.678
49.98	3.679
49.98	3.679
49.98	3.68
49.98	3.68
49.98	3.679
49.98	3.679
49.98	3.679
49.98	3.679
49.98	3.679
49.98	3.679
49.97	3.68
49.97	3.68
49.98	3.679
49.97	3.679
49.97	3.679
49.97	3.68
49.98	3.68
49.97	3.68
49.97	3.68
49.97	3.68
49.97	3.68
49.97	3.679
49.97	3.68
49.97	3.68
49.97	3.68
49.98	3.68
49.97	3.68
49.97	3.68
49.97	3.68
49.96	3.68
49.97	3.68
49.97	3.681
49.96	3.681
49.96	3.681
49.96	3.681
49.96	3.681
49.96	3.681
49.96	3.681
49.96	3.681
49.96	3.68
49.96	3.68
49.96	3.681
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.96	3.68
49.95	3.68
49.95	3.68
49.95	3.679
49.95	3.679
49.95	3.679
49.95	3.679
49.95	3.68
49.95	3.679
49.95	3.679
49.95	3.68
49.95	3.68
49.95	3.68
49.95	3.681
49.94	3.68
49.94	3.68
49.94	3.68
49.94	3.68
49.94	3.68
49.94	3.68
49.94	3.68
49.94	3.679
49.94	3.679
49.94	3.679
49.94	3.679
49.94	3.679
49.94	3.68
49.93	3.68
49.93	3.68
49.93	3.68
49.93	3.68
49.93	3.68
49.93	3.68
49.93	3.68
49.93	3.681
49.93	3.681
49.93	3.681
49.93	3.681
49.93	3.681
49.93	3.681
49.93	3.681
49.93	3.681
49.93	3.681
49.93	3.68
49.93	3.68
49.93	3.68
49.93	3.68
49.92	3.68
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.683
49.92	3.683
49.92	3.683
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.683
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.681
49.92	3.681
49.91	3.681
49.92	3.681
49.91	3.681
49.91	3.681
49.91	3.681
49.91	3.681
49.91	3.681
49.91	3.681
49.91	3.683
49.91	3.683
49.91	3.683
49.91	3.683
49.91	3.683
49.91	3.683
49.91	3.683
49.91	3.683
49.91	3.681
49.91	3.681
49.91	3.681
49.91	3.681
49.9	3.681
49.9	3.681
49.9	3.681
49.9	3.681
49.9	3.683
49.9	3.683
49.9	3.681
49.9	3.681
49.9	3.681
49.89	3.683
49.9	3.683
49.9	3.683
49.9	3.681
49.9	3.681
49.89	3.681
49.9	3.681
49.9	3.681
49.89	3.681
49.89	3.681
49.89	3.681
49.89	3.681
49.89	3.683
49.89	3.683
49.89	3.683
49.89	3.683
49.89	3.683
49.89	3.683
49.89	3.683
49.89	3.684
49.89	3.684
49.89	3.684
49.88	3.684
49.88	3.684
49.88	3.684
49.88	3.684
49.88	3.684
49.88	3.683
49.88	3.684
49.88	3.684
49.88	3.684
49.88	3.684
49.88	3.684
49.88	3.685
49.88	3.685
49.87	3.685
49.87	3.685
49.88	3.685
49.88	3.684
49.88	3.684
49.87	3.684
49.87	3.684
49.87	3.684
49.87	3.684
49.87	3.684
49.87	3.684
49.87	3.684
49.87	3.684
49.87	3.684
49.86	3.684
49.87	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.86	3.684
49.85	3.684
49.85	3.684
49.85	3.685
49.85	3.686
49.85	3.685
49.85	3.685
49.85	3.686
49.85	3.686
49.85	3.686
49.84	3.685
49.84	3.685
49.84	3.685
49.84	3.685
49.84	3.685
49.84	3.686
49.84	3.686
49.84	3.686
49.83	3.686
49.84	3.686
49.83	3.686
49.83	3.687
49.83	3.687
49.83	3.686
49.83	3.686
49.83	3.687
49.83	3.686
49.83	3.686
49.82	3.686
49.83	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.81	3.686
49.82	3.686
49.82	3.686
49.82	3.686
49.81	3.686
49.81	3.686
49.81	3.686
49.81	3.687
49.81	3.686
49.81	3.686
49.81	3.686
49.81	3.686
49.81	3.686
49.81	3.686
49.81	3.686
49.81	3.686
49.81	3.686
49.8	3.686
49.8	3.687
49.8	3.687
49.8	3.686
49.8	3.686
49.8	3.686
49.8	3.686
49.8	3.686
49.8	3.686
49.8	3.686
49.8	3.686
49.8	3.687
49.8	3.687
49.79	3.687
49.79	3.687
49.79	3.689
49.8	3.687
49.8	3.687
49.79	3.687
49.79	3.687
49.79	3.687
49.79	3.689
49.79	3.689
49.79	3.687
49.79	3.689
49.8	3.689
49.79	3.687
49.79	3.687
49.79	3.689
49.79	3.687
49.79	3.687
49.79	3.687
49.79	3.689
49.79	3.689
49.79	3.689
49.79	3.689
49.78	3.689
49.79	3.689
49.78	3.689
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.687
49.78	3.689
49.78	3.687
49.78	3.689
49.78	3.689
49.78	3.687
49.77	3.689
49.77	3.689
49.77	3.689
49.77	3.689
49.77	3.687
49.77	3.687
49.77	3.689
49.77	3.687
49.77	3.689
49.77	3.689
49.77	3.69
49.77	3.689
49.77	3.689
49.77	3.689
49.76	3.689
49.76	3.689
49.76	3.689
49.76	3.689
49.76	3.689
49.76	3.687
49.76	3.689
49.76	3.689
49.76	3.689
49.76	3.689
49.76	3.69
49.76	3.69
49.75	3.689
49.76	3.689
49.75	3.689
49.76	3.689
49.75	3.689
49.75	3.689
49.76	3.689
49.75	3.689
49.75	3.689
49.75	3.687
49.75	3.687
49.75	3.689
49.75	3.689
49.75	3.689
49.75	3.69
49.74	3.69
49.74	3.69
49.74	3.69
49.74	3.691
49.74	3.691
49.74	3.691
49.74	3.691
49.74	3.691
49.74	3.69
49.74	3.69
49.74	3.69
49.74	3.69
49.74	3.69
49.74	3.69
49.74	3.69
49.74	3.69
49.74	3.689
49.74	3.689
49.74	3.69
49.74	3.69
49.73	3.69
49.73	3.69
49.73	3.69
49.73	3.69
49.73	3.691
49.73	3.691
49.73	3.691
49.73	3.691
49.73	3.69
49.73	3.69
49.73	3.691
49.73	3.691
49.72	3.69
49.72	3.69
49.72	3.691
49.72	3.691
49.72	3.69
49.72	3.69
49.72	3.69
49.72	3.69
49.72	3.69
49.72	3.69
49.72	3.691
49.72	3.69
49.72	3.69
49.72	3.69
49.71	3.691
49.72	3.691
49.72	3.691
49.72	3.691
49.72	3.691
49.72	3.691
49.71	3.691
49.71	3.691
49.71	3.691
49.71	3.691
49.71	3.691
49.7	3.691
49.7	3.691
49.7	3.691
49.71	3.691
49.7	3.691
49.7	3.692
49.71	3.691
49.7	3.691
49.7	3.691
49.7	3.692
49.7	3.692
49.7	3.692
49.69	3.692
49.7	3.691
49.7	3.691
49.7	3.692
49.7	3.691
49.7	3.691
49.7	3.692
49.7	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.691
49.69	3.692
49.69	3.692
49.69	3.691
49.69	3.691
49.68	3.692
49.68	3.692
49.68	3.692
49.68	3.692
49.68	3.692
49.68	3.692
49.68	3.692
49.68	3.692
49.68	3.694
49.67	3.692
49.68	3.692
49.67	3.694
49.67	3.694
49.67	3.692
49.67	3.694
49.67	3.694
49.67	3.692
49.67	3.692
49.67	3.692
49.67	3.692
49.67	3.692
49.67	3.692
49.67	3.692
49.67	3.692
49.67	3.694
49.66	3.692
49.66	3.694
49.67	3.694
49.66	3.694
49.66	3.694
49.66	3.694
49.66	3.694
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.66	3.692
49.65	3.692
49.66	3.692
49.66	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.65	3.692
49.64	3.692
49.64	3.692
49.64	3.692
49.64	3.694
49.64	3.694
49.65	3.694
49.65	3.692
49.64	3.692
49.64	3.692
49.64	3.692
49.64	3.692
49.64	3.692
49.64	3.692
49.64	3.692
49.64	3.692
49.64	3.694
49.64	3.695
49.63	3.695
49.63	3.695
49.63	3.695
49.63	3.695
49.63	3.695
49.63	3.695
49.63	3.694
49.63	3.694
49.63	3.695
49.63	3.694
49.63	3.694
49.63	3.694
49.63	3.694
49.63	3.692
49.63	3.692
49.62	3.694
49.63	3.694
49.62	3.694
49.62	3.694
49.62	3.694
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.694
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.62	3.695
49.61	3.695
49.62	3.694
49.61	3.695
49.61	3.695
49.61	3.695
49.61	3.695
49.61	3.696
49.61	3.696
49.61	3.696
49.61	3.696
49.61	3.696
49.61	3.696
49.6	3.696
49.6	3.696
49.6	3.695
49.6	3.695
49.6	3.695
49.6	3.695
49.6	3.695
49.6	3.695
49.6	3.695
49.6	3.695
49.59	3.695
49.6	3.695
49.6	3.695
49.6	3.695
49.59	3.695
49.59	3.695
49.59	3.695
49.59	3.696
49.59	3.695
49.59	3.695
49.59	3.696
49.59	3.696
49.6	3.696
49.59	3.696
49.59	3.696
49.59	3.697
49.59	3.697
49.59	3.696
49.59	3.696
49.58	3.697
49.58	3.697
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.58	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.57	3.696
49.56	3.696
49.56	3.696
49.56	3.696
49.56	3.697
49.56	3.696
49.56	3.696
49.56	3.697
49.56	3.697
49.55	3.697
49.55	3.697
49.55	3.698
49.55	3.698
49.55	3.698
49.55	3.698
49.55	3.697
49.55	3.697
49.55	3.697
49.55	3.697
49.55	3.697
49.54	3.697
49.54	3.697
49.55	3.696
49.54	3.697
49.54	3.697
49.54	3.696
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.54	3.697
49.53	3.697
49.53	3.697
49.53	3.697
49.53	3.697
49.53	3.697
49.53	3.697
49.53	3.697
49.53	3.698
49.53	3.697
49.53	3.698
49.52	3.697
49.52	3.697
49.52	3.697
49.52	3.698
49.52	3.698
49.52	3.698
49.52	3.698
49.52	3.698
49.52	3.7
49.52	3.7
49.52	3.698
49.52	3.698
49.52	3.698
49.52	3.698
49.52	3.698
49.52	3.698
49.51	3.698
49.51	3.697
49.51	3.697
49.51	3.698
49.51	3.698
49.51	3.698
49.51	3.698
49.51	3.698
49.51	3.698
49.51	3.7
49.51	3.698
49.51	3.698
49.51	3.7
49.51	3.698
49.51	3.7
49.51	3.7
49.51	3.698
49.51	3.698
49.51	3.7
49.51	3.698
49.51	3.698
49.5	3.698
49.51	3.7
49.5	3.698
49.5	3.7
49.5	3.7
49.5	3.7
49.5	3.701
49.5	3.701
49.5	3.701
49.5	3.702
49.5	3.702
49.5	3.701
49.49	3.702
49.49	3.702
49.5	3.701
49.49	3.702
49.49	3.702
49.49	3.702
49.49	3.701
49.49	3.701
49.49	3.701
49.49	3.7
49.49	3.7
49.49	3.7
49.49	3.7
49.49	3.701
49.49	3.701
49.49	3.701
49.48	3.701
49.49	3.702
49.49	3.701
49.49	3.701
49.49	3.702
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.48	3.701
49.47	3.701
49.47	3.7
49.47	3.701
49.47	3.702
49.47	3.701
49.47	3.702
49.47	3.702
49.47	3.702
49.47	3.703
49.47	3.703
49.47	3.703
49.47	3.702
49.47	3.702
49.47	3.702
49.46	3.702
49.47	3.702
49.46	3.701
49.47	3.701
49.47	3.701
49.47	3.701
49.46	3.701
49.46	3.7
49.46	3.701
49.46	3.701
49.46	3.701
49.46	3.701
49.46	3.701
49.46	3.701
49.46	3.701
49.46	3.702
49.46	3.702
49.46	3.701
49.45	3.702
49.45	3.702
49.45	3.702
49.45	3.702
49.45	3.702
49.45	3.703
49.45	3.703
49.45	3.702
49.45	3.702
49.45	3.703
49.45	3.702
49.45	3.702
49.44	3.702
49.44	3.702
49.44	3.702
49.44	3.702
49.44	3.702
49.44	3.702
49.44	3.702
49.44	3.703
49.44	3.703
49.44	3.702
49.44	3.703
49.43	3.703
49.44	3.702
49.43	3.703
49.43	3.702
49.43	3.702
49.43	3.702
49.43	3.702
49.43	3.702
49.43	3.703
49.43	3.702
49.43	3.702
49.43	3.703
49.42	3.703
49.42	3.703
49.42	3.703
49.42	3.703
49.42	3.703
49.42	3.702
49.42	3.703
49.42	3.702
49.42	3.702
49.42	3.702
49.42	3.702
49.41	3.702
49.41	3.702
49.41	3.701
49.41	3.701
49.41	3.702
49.41	3.702
49.41	3.701
49.41	3.702
49.41	3.702
49.41	3.702
49.41	3.702
49.41	3.702
49.41	3.702
49.41	3.701
49.4	3.702
49.4	3.702
49.4	3.702
49.4	3.702
49.4	3.702
49.4	3.702
49.4	3.702
49.4	3.702
49.4	3.703
49.4	3.703
49.4	3.702
49.4	3.703
49.39	3.703
49.39	3.703
49.39	3.703
49.39	3.703
49.39	3.703
49.39	3.703
49.39	3.705
49.39	3.705
49.39	3.705
49.39	3.703
49.38	3.705
49.39	3.705
49.39	3.703
49.39	3.703
49.39	3.705
49.39	3.703
49.38	3.703
49.38	3.703
49.38	3.703
49.38	3.703
49.38	3.703
49.38	3.703
49.38	3.705
49.38	3.705
49.38	3.703
49.37	3.705
49.37	3.705
49.37	3.703
49.37	3.705
49.37	3.705
49.37	3.703
49.37	3.703
49.37	3.703
49.37	3.703
49.37	3.703
49.37	3.703
49.37	3.703
49.37	3.702
49.37	3.702
49.37	3.703
49.36	3.702
49.36	3.703
49.36	3.703
49.36	3.703
49.36	3.703
49.36	3.703
49.35	3.703
49.35	3.703
49.35	3.705
49.35	3.703
49.35	3.703
49.35	3.705
49.35	3.703
49.35	3.703
49.35	3.703
49.35	3.703
49.34	3.703
49.34	3.705
49.34	3.703
49.34	3.705
49.34	3.705
49.34	3.705
49.34	3.705
49.34	3.705
49.34	3.706
49.34	3.705
49.34	3.705
49.34	3.706
49.33	3.706
49.33	3.706
49.33	3.706
49.33	3.705
49.33	3.705
49.33	3.705
49.34	3.703
49.33	3.705
49.33	3.705
49.33	3.705
49.33	3.703
49.32	3.703
49.33	3.705
49.32	3.703
49.32	3.703
49.32	3.705
49.32	3.705
49.32	3.705
49.32	3.705
49.32	3.705
49.32	3.705
49.32	3.705
49.32	3.706
49.32	3.706
49.32	3.706
49.32	3.706
49.32	3.706
49.31	3.706
49.31	3.706
49.31	3.706
49.31	3.706
49.31	3.706
49.31	3.706
49.31	3.706
49.31	3.706
49.31	3.706
49.31	3.705
49.31	3.706
49.3	3.706
49.3	3.705
49.3	3.706
49.3	3.705
49.3	3.705
49.3	3.705
49.3	3.705
49.29	3.705
49.3	3.705
49.29	3.705
49.29	3.705
49.29	3.705
49.29	3.706
49.29	3.706
49.29	3.706
49.29	3.706
49.29	3.706
49.29	3.706
49.29	3.707
49.29	3.706
49.29	3.706
49.29	3.707
49.29	3.707
49.28	3.707
49.28	3.706
49.28	3.706
49.28	3.706
49.28	3.706
49.28	3.706
49.28	3.706
49.28	3.707
49.28	3.706
49.28	3.706
49.28	3.706
49.28	3.706
49.28	3.706
49.28	3.706
49.27	3.706
49.27	3.706
49.27	3.706
49.27	3.706
49.27	3.706
49.27	3.707
49.27	3.707
49.27	3.707
49.27	3.707
49.27	3.707
49.27	3.708
49.27	3.707
49.27	3.707
49.27	3.708
49.27	3.707
49.27	3.707
49.27	3.707
49.27	3.707
49.27	3.707
49.26	3.707
49.27	3.707
49.26	3.707
49.26	3.707
49.26	3.707
49.27	3.707
49.26	3.707
49.26	3.707
49.26	3.707
49.26	3.707
49.26	3.707
49.26	3.707
49.26	3.708
49.26	3.708
49.26	3.707
49.26	3.708
49.26	3.708
49.26	3.708
49.25	3.709
49.25	3.708
49.25	3.708
49.25	3.708
49.25	3.708
49.25	3.708
49.25	3.707
49.25	3.707
49.24	3.708
49.25	3.707
49.25	3.707
49.25	3.708
49.24	3.707
49.25	3.707
49.25	3.707
49.24	3.708
49.24	3.707
49.24	3.707
49.24	3.708
49.24	3.708
49.24	3.708
49.24	3.708
49.24	3.708
49.24	3.708
49.23	3.708
49.23	3.708
49.23	3.709
49.23	3.708
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.709
49.23	3.708
49.22	3.709
49.23	3.709
49.22	3.708
49.22	3.708
49.22	3.709
49.22	3.708
49.22	3.708
49.22	3.708
49.22	3.708
49.22	3.708
49.22	3.708
49.22	3.707
49.22	3.707
49.22	3.707
49.21	3.707
49.21	3.707
49.21	3.708
49.21	3.708
49.21	3.708
49.21	3.708
49.21	3.709
49.21	3.709
49.21	3.709
49.21	3.709
49.22	3.709
49.22	3.709
49.22	3.709
49.21	3.709
49.21	3.709
49.21	3.709
49.21	3.709
49.21	3.709
49.21	3.709
49.2	3.711
49.2	3.711
49.2	3.709
49.2	3.711
49.2	3.709
49.2	3.709
49.2	3.709
49.2	3.708
49.2	3.709
49.2	3.708
49.2	3.708
49.2	3.709
49.2	3.708
49.2	3.708
49.2	3.709
49.2	3.709
49.19	3.709
49.2	3.711
49.19	3.711
49.19	3.709
49.19	3.709
49.19	3.711
49.19	3.709
49.19	3.711
49.19	3.709
49.19	3.709
49.19	3.711
49.19	3.709
49.19	3.709
49.19	3.711
49.19	3.709
49.19	3.711
49.19	3.711
49.18	3.709
49.18	3.711
49.18	3.711
49.19	3.711
49.18	3.709
49.18	3.709
49.18	3.711
49.19	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.711
49.18	3.711
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.709
49.18	3.711
49.18	3.709
49.18	3.711
49.18	3.711
49.18	3.709
49.18	3.709
49.18	3.709
49.17	3.709
49.17	3.709
49.18	3.709
49.17	3.709
49.17	3.709
49.17	3.709
49.17	3.709
49.17	3.709
49.17	3.709
49.17	3.709
49.17	3.709
49.17	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.16	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.16	3.711
49.17	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.17	3.711
49.17	3.711
49.17	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.709
49.16	3.709
49.16	3.711
49.16	3.709
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.711
49.16	3.712
49.16	3.711
49.16	3.711
49.16	3.712
49.16	3.712
49.15	3.712
49.15	3.712
49.16	3.712
49.15	3.712
49.16	3.712
49.15	3.712
49.15	3.712
49.16	3.712
49.15	3.713
49.15	3.712
49.15	3.712
49.15	3.712
49.15	3.712
49.15	3.712
49.15	3.713
49.15	3.713
49.15	3.713
49.15	3.712
49.15	3.713
49.15	3.713
49.15	3.712
49.15	3.713
49.15	3.713
49.15	3.712
49.15	3.713
49.15	3.712
49.15	3.712
49.14	3.712
49.15	3.712
49.15	3.712
49.14	3.711
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.711
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.712
49.14	3.713
49.14	3.713
49.14	3.713
49.14	3.714
49.14	3.713
49.14	3.713
49.14	3.714
49.13	3.713
49.13	3.713
49.13	3.712
49.13	3.713
49.13	3.712
49.13	3.712
49.13	3.712
49.13	3.712
49.13	3.712
49.13	3.713
49.13	3.712
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.713
49.13	3.714
49.13	3.714
49.13	3.714
49.13	3.716
49.13	3.714
49.13	3.714
49.13	3.714
49.13	3.713
49.13	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.712
49.12	3.712
49.12	3.712
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.11	3.713
49.11	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.12	3.713
49.11	3.713
49.11	3.712
49.11	3.713
49.11	3.713
49.11	3.713
49.11	3.712
49.11	3.713
49.11	3.713
49.11	3.713
49.11	3.713
49.11	3.713
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.11	3.714
49.1	3.714
49.1	3.714
49.1	3.713
49.1	3.713
49.1	3.713
49.1	3.713
49.1	3.712
49.1	3.713
49.1	3.713
49.1	3.712
49.1	3.713
49.1	3.713
49.1	3.713
49.1	3.713
49.1	3.714
49.1	3.714
49.09	3.714
49.09	3.714
49.09	3.714
49.09	3.714
49.1	3.714
49.09	3.714
49.09	3.714
49.09	3.713
49.09	3.713
49.09	3.714
49.09	3.713
49.09	3.713
49.09	3.713
49.08	3.714
49.09	3.714
49.09	3.713
49.09	3.714
49.09	3.714
49.08	3.714
49.08	3.714
49.08	3.714
49.08	3.714
49.08	3.714
49.08	3.714
49.08	3.716
49.08	3.714
49.08	3.716
49.08	3.716
49.08	3.716
49.08	3.714
49.08	3.716
49.08	3.716
49.08	3.714
49.07	3.714
49.08	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.714
49.07	3.713
49.07	3.714
49.07	3.713
49.07	3.713
