Fine Temperature (C) - Plot 0	Photodiode Voltage (V) - Plot 0
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.317
49.9	3.317
49.9	3.317
49.9	3.317
49.9	3.317
49.9	3.317
49.9	3.317
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.319
49.9	3.32
49.9	3.321
49.89	3.321
49.9	3.32
49.89	3.32
49.89	3.32
49.89	3.32
49.89	3.32
49.89	3.32
49.89	3.32
49.89	3.32
49.89	3.32
49.89	3.32
49.89	3.321
49.89	3.321
49.89	3.321
49.89	3.321
49.89	3.321
49.89	3.321
49.88	3.321
49.88	3.321
49.89	3.321
49.88	3.321
49.88	3.321
49.88	3.321
49.88	3.322
49.88	3.321
49.88	3.321
49.88	3.321
49.88	3.321
49.88	3.32
49.88	3.32
49.88	3.32
49.88	3.321
49.88	3.321
49.88	3.321
49.88	3.321
49.88	3.322
49.88	3.322
49.87	3.322
49.87	3.322
49.88	3.322
49.87	3.321
49.87	3.321
49.87	3.321
49.87	3.321
49.87	3.321
49.87	3.322
49.87	3.322
49.87	3.322
49.87	3.322
49.87	3.322
49.87	3.321
49.87	3.322
49.87	3.321
49.86	3.322
49.87	3.322
49.87	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.322
49.86	3.321
49.86	3.321
49.86	3.321
49.85	3.322
49.86	3.322
49.85	3.322
49.85	3.324
49.85	3.324
49.85	3.322
49.85	3.322
49.85	3.322
49.85	3.324
49.85	3.324
49.85	3.322
49.85	3.322
49.85	3.322
49.85	3.322
49.85	3.322
49.85	3.321
49.84	3.321
49.84	3.321
49.84	3.321
49.84	3.321
49.84	3.322
49.84	3.322
49.84	3.322
49.84	3.324
49.84	3.322
49.84	3.322
49.84	3.322
49.84	3.322
49.83	3.324
49.83	3.324
49.83	3.324
49.84	3.324
49.83	3.324
49.83	3.324
49.83	3.324
49.83	3.322
49.83	3.324
49.83	3.324
49.83	3.324
49.83	3.324
49.83	3.324
49.83	3.324
49.83	3.322
49.83	3.322
49.82	3.324
49.83	3.324
49.82	3.324
49.83	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.324
49.82	3.325
49.82	3.325
49.82	3.326
49.82	3.326
49.82	3.325
49.82	3.325
49.82	3.325
49.82	3.325
49.81	3.325
49.82	3.325
49.82	3.325
49.82	3.326
49.81	3.326
49.81	3.326
49.81	3.325
49.81	3.325
49.81	3.325
49.81	3.324
49.81	3.324
49.81	3.324
49.81	3.325
49.81	3.325
49.81	3.325
49.81	3.325
49.81	3.325
49.8	3.326
49.8	3.326
49.8	3.326
49.8	3.326
49.8	3.326
49.8	3.326
49.8	3.326
49.8	3.326
49.8	3.325
49.8	3.325
49.8	3.325
49.8	3.325
49.8	3.325
49.8	3.325
49.8	3.326
49.8	3.326
49.79	3.326
49.79	3.326
49.8	3.326
49.79	3.326
49.79	3.326
49.8	3.325
49.79	3.325
49.79	3.325
49.79	3.325
49.79	3.325
49.79	3.325
49.79	3.326
49.79	3.326
49.79	3.326
49.79	3.326
49.79	3.326
49.79	3.326
49.79	3.326
49.79	3.326
49.79	3.326
49.79	3.327
49.79	3.326
49.79	3.326
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.327
49.78	3.326
49.77	3.326
49.78	3.326
49.78	3.326
49.78	3.327
49.78	3.327
49.77	3.327
49.77	3.327
49.77	3.327
49.77	3.327
49.77	3.327
49.77	3.327
49.77	3.328
49.77	3.327
49.77	3.328
49.77	3.328
49.77	3.328
49.77	3.328
49.77	3.328
49.77	3.327
49.77	3.327
49.77	3.327
49.77	3.327
49.77	3.327
49.77	3.328
49.77	3.327
49.77	3.328
49.77	3.328
49.77	3.327
49.77	3.328
49.77	3.328
49.76	3.328
49.77	3.328
49.76	3.328
49.77	3.328
49.76	3.328
49.76	3.327
49.76	3.328
49.76	3.328
49.76	3.328
49.76	3.328
49.76	3.328
49.76	3.327
49.76	3.328
49.76	3.328
49.76	3.327
49.76	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.328
49.75	3.33
49.75	3.33
49.75	3.33
49.75	3.33
49.75	3.328
49.74	3.328
49.74	3.328
49.74	3.33
49.74	3.33
49.74	3.33
49.74	3.328
49.74	3.33
49.74	3.33
49.74	3.33
49.74	3.331
49.74	3.331
49.73	3.331
49.74	3.331
49.73	3.33
49.73	3.33
49.73	3.33
49.73	3.33
49.73	3.33
49.73	3.331
49.73	3.33
49.73	3.33
49.73	3.33
49.73	3.33
49.72	3.328
49.72	3.328
49.73	3.33
49.72	3.33
49.72	3.33
49.72	3.33
49.72	3.33
49.72	3.33
49.72	3.331
49.72	3.331
49.72	3.331
49.72	3.33
49.72	3.331
49.72	3.331
49.72	3.331
49.72	3.331
49.72	3.331
49.72	3.331
49.72	3.331
49.72	3.331
49.71	3.331
